id,name,body,created_at,updated_at,resource_uri,photo
465,simipour,"{""type"":""water"",""abilities"":""torrent"",""attack"":98,""defense"":63,""special_attack"":98,""special_defense"":63,""speed"":101}",2014-09-30 18:24:43.27749,2014-09-30 18:32:18.3667,api/v1/pokemon/516/,pokeapi.co/media/img/516.png
467,munna,"{""type"":""psychic"",""abilities"":""synchronize"",""attack"":25,""defense"":45,""special_attack"":67,""special_defense"":55,""speed"":24}",2014-09-30 18:24:44.005154,2014-09-30 18:32:18.627903,api/v1/pokemon/517/,pokeapi.co/media/img/517.png
468,musharna,"{""type"":""psychic"",""abilities"":""synchronize"",""attack"":55,""defense"":85,""special_attack"":107,""special_defense"":95,""speed"":29}",2014-09-30 18:24:44.374141,2014-09-30 18:32:18.891234,api/v1/pokemon/518/,pokeapi.co/media/img/518.png
470,tranquill,"{""type"":""normal"",""abilities"":""rivalry"",""attack"":77,""defense"":62,""special_attack"":50,""special_defense"":42,""speed"":65}",2014-09-30 18:24:45.115575,2014-09-30 18:32:19.411315,api/v1/pokemon/520/,pokeapi.co/media/img/520.png
471,unfezant,"{""type"":""normal"",""abilities"":""rivalry"",""attack"":115,""defense"":80,""special_attack"":65,""special_defense"":55,""speed"":93}",2014-09-30 18:24:45.589852,2014-09-30 18:32:19.715353,api/v1/pokemon/521/,pokeapi.co/media/img/521.png
472,blitzle,"{""type"":""electric"",""abilities"":""lightningrod"",""attack"":60,""defense"":32,""special_attack"":50,""special_defense"":32,""speed"":76}",2014-09-30 18:24:45.950389,2014-09-30 18:32:19.984112,api/v1/pokemon/522/,pokeapi.co/media/img/522.png
473,zebstrika,"{""type"":""electric"",""abilities"":""lightningrod"",""attack"":100,""defense"":63,""special_attack"":80,""special_defense"":63,""speed"":116}",2014-09-30 18:24:46.496608,2014-09-30 18:32:20.661523,api/v1/pokemon/523/,pokeapi.co/media/img/523.png
466,roggenrola,"{""type"":""rock"",""abilities"":""sturdy"",""attack"":75,""defense"":85,""special_attack"":25,""special_defense"":25,""speed"":15}",2014-09-30 18:24:43.63322,2014-09-30 18:32:20.925275,api/v1/pokemon/524/,pokeapi.co/media/img/524.png
474,boldore,"{""type"":""rock"",""abilities"":""sturdy"",""attack"":105,""defense"":105,""special_attack"":50,""special_defense"":40,""speed"":20}",2014-09-30 18:24:46.852258,2014-09-30 18:32:21.1945,api/v1/pokemon/525/,pokeapi.co/media/img/525.png
476,woobat,"{""type"":""flying"",""abilities"":""simple"",""attack"":45,""defense"":43,""special_attack"":55,""special_defense"":43,""speed"":72}",2014-09-30 18:24:47.653119,2014-09-30 18:32:21.74775,api/v1/pokemon/527/,pokeapi.co/media/img/527.png
477,swoobat,"{""type"":""flying"",""abilities"":""simple"",""attack"":57,""defense"":55,""special_attack"":77,""special_defense"":55,""speed"":114}",2014-09-30 18:24:48.031851,2014-09-30 18:32:22.072241,api/v1/pokemon/528/,pokeapi.co/media/img/528.png
478,drilbur,"{""type"":""ground"",""abilities"":""mold-breaker"",""attack"":85,""defense"":40,""special_attack"":30,""special_defense"":45,""speed"":68}",2014-09-30 18:24:48.38777,2014-09-30 18:32:22.365308,api/v1/pokemon/529/,pokeapi.co/media/img/529.png
479,excadrill,"{""type"":""ground"",""abilities"":""mold-breaker"",""attack"":135,""defense"":60,""special_attack"":50,""special_defense"":65,""speed"":88}",2014-09-30 18:24:48.771456,2014-09-30 18:32:22.642069,api/v1/pokemon/530/,pokeapi.co/media/img/530.png
500,manaphy,"{""type"":""water"",""abilities"":""hydration"",""attack"":100,""defense"":100,""special_attack"":100,""special_defense"":100,""speed"":100}",2014-09-30 18:24:57.502157,2014-09-30 18:32:11.208021,api/v1/pokemon/490/,pokeapi.co/media/img/490.png
480,audino,"{""type"":""normal"",""abilities"":""klutz"",""attack"":60,""defense"":86,""special_attack"":60,""special_defense"":86,""speed"":50}",2014-09-30 18:24:49.180921,2014-09-30 18:32:22.937559,api/v1/pokemon/531/,pokeapi.co/media/img/531.png
482,timburr,"{""type"":""fighting"",""abilities"":""guts"",""attack"":80,""defense"":55,""special_attack"":25,""special_defense"":35,""speed"":35}",2014-09-30 18:24:50.199651,2014-09-30 18:32:23.206968,api/v1/pokemon/532/,pokeapi.co/media/img/532.png
481,conkeldurr,"{""type"":""fighting"",""abilities"":""guts"",""attack"":140,""defense"":95,""special_attack"":55,""special_defense"":65,""speed"":45}",2014-09-30 18:24:49.788322,2014-09-30 18:32:23.720173,api/v1/pokemon/534/,pokeapi.co/media/img/534.png
483,tympole,"{""type"":""water"",""abilities"":""water-absorb"",""attack"":50,""defense"":40,""special_attack"":50,""special_defense"":40,""speed"":64}",2014-09-30 18:24:50.545811,2014-09-30 18:32:23.989648,api/v1/pokemon/535/,pokeapi.co/media/img/535.png
484,palpitoad,"{""type"":""ground"",""abilities"":""water-absorb"",""attack"":65,""defense"":55,""special_attack"":65,""special_defense"":55,""speed"":69}",2014-09-30 18:24:50.895664,2014-09-30 18:32:24.255907,api/v1/pokemon/536/,pokeapi.co/media/img/536.png
486,throh,"{""type"":""fighting"",""abilities"":""inner-focus"",""attack"":100,""defense"":85,""special_attack"":30,""special_defense"":85,""speed"":45}",2014-09-30 18:24:51.841963,2014-09-30 18:32:24.807539,api/v1/pokemon/538/,pokeapi.co/media/img/538.png
487,sawk,"{""type"":""fighting"",""abilities"":""sturdy"",""attack"":125,""defense"":75,""special_attack"":30,""special_defense"":75,""speed"":85}",2014-09-30 18:24:52.264587,2014-09-30 18:32:25.089442,api/v1/pokemon/539/,pokeapi.co/media/img/539.png
488,sewaddle,"{""type"":""bug"",""abilities"":""chlorophyll"",""attack"":53,""defense"":70,""special_attack"":40,""special_defense"":60,""speed"":42}",2014-09-30 18:24:52.621114,2014-09-30 18:32:25.34554,api/v1/pokemon/540/,pokeapi.co/media/img/540.png
489,swadloon,"{""type"":""bug"",""abilities"":""chlorophyll"",""attack"":63,""defense"":90,""special_attack"":50,""special_defense"":80,""speed"":42}",2014-09-30 18:24:52.999786,2014-09-30 18:32:25.607379,api/v1/pokemon/541/,pokeapi.co/media/img/541.png
490,venipede,"{""type"":""poison"",""abilities"":""poison-point"",""attack"":45,""defense"":59,""special_attack"":30,""special_defense"":39,""speed"":57}",2014-09-30 18:24:53.338245,2014-09-30 18:32:26.129569,api/v1/pokemon/543/,pokeapi.co/media/img/543.png
493,scolipede,"{""type"":""poison"",""abilities"":""poison-point"",""attack"":100,""defense"":89,""special_attack"":55,""special_defense"":69,""speed"":112}",2014-09-30 18:24:54.488747,2014-09-30 18:32:26.655839,api/v1/pokemon/545/,pokeapi.co/media/img/545.png
494,cottonee,"{""type"":""grass"",""abilities"":""chlorophyll"",""attack"":27,""defense"":60,""special_attack"":37,""special_defense"":50,""speed"":66}",2014-09-30 18:24:54.87292,2014-09-30 18:32:26.909971,api/v1/pokemon/546/,pokeapi.co/media/img/546.png
495,whimsicott,"{""type"":""grass"",""abilities"":""chlorophyll"",""attack"":67,""defense"":85,""special_attack"":77,""special_defense"":75,""speed"":116}",2014-09-30 18:24:55.221118,2014-09-30 18:32:27.197568,api/v1/pokemon/547/,pokeapi.co/media/img/547.png
496,petilil,"{""type"":""grass"",""abilities"":""own-tempo"",""attack"":35,""defense"":50,""special_attack"":70,""special_defense"":50,""speed"":30}",2014-09-30 18:24:55.942707,2014-09-30 18:32:27.489634,api/v1/pokemon/548/,pokeapi.co/media/img/548.png
497,lilligant,"{""type"":""grass"",""abilities"":""own-tempo"",""attack"":60,""defense"":75,""special_attack"":110,""special_defense"":75,""speed"":90}",2014-09-30 18:24:56.327873,2014-09-30 18:32:27.761435,api/v1/pokemon/549/,pokeapi.co/media/img/549.png
492,basculin-red-striped,"{""type"":""water"",""abilities"":""adaptability"",""attack"":92,""defense"":65,""special_attack"":80,""special_defense"":55,""speed"":98}",2014-09-30 18:24:54.059076,2014-09-30 18:32:28.030037,api/v1/pokemon/550/,pokeapi.co/media/img/550.png
499,krokorok,"{""type"":""ground"",""abilities"":""intimidate"",""attack"":82,""defense"":45,""special_attack"":45,""special_defense"":45,""speed"":74}",2014-09-30 18:24:57.128587,2014-09-30 18:32:28.572369,api/v1/pokemon/552/,pokeapi.co/media/img/552.png
504,crustle,"{""type"":""rock"",""abilities"":""sturdy"",""attack"":95,""defense"":125,""special_attack"":65,""special_defense"":75,""speed"":45}",2014-09-30 18:24:59.158797,2014-09-30 18:32:30.181124,api/v1/pokemon/558/,pokeapi.co/media/img/558.png
506,scraggy,"{""type"":""fighting"",""abilities"":""intimidate"",""attack"":75,""defense"":70,""special_attack"":35,""special_defense"":70,""speed"":48}",2014-09-30 18:24:59.995492,2014-09-30 18:32:30.693745,api/v1/pokemon/559/,pokeapi.co/media/img/559.png
507,scrafty,"{""type"":""fighting"",""abilities"":""intimidate"",""attack"":90,""defense"":115,""special_attack"":45,""special_defense"":115,""speed"":58}",2014-09-30 18:25:00.436411,2014-09-30 18:32:30.98816,api/v1/pokemon/560/,pokeapi.co/media/img/560.png
508,sigilyph,"{""type"":""flying"",""abilities"":""magic-guard"",""attack"":58,""defense"":80,""special_attack"":103,""special_defense"":80,""speed"":97}",2014-09-30 18:25:01.074549,2014-09-30 18:32:31.238871,api/v1/pokemon/561/,pokeapi.co/media/img/561.png
509,yamask,"{""type"":""ghost"",""abilities"":""mummy"",""attack"":30,""defense"":85,""special_attack"":55,""special_defense"":65,""speed"":30}",2014-09-30 18:25:01.447053,2014-09-30 18:32:31.511394,api/v1/pokemon/562/,pokeapi.co/media/img/562.png
505,tirtouga,"{""type"":""rock"",""abilities"":""sturdy"",""attack"":78,""defense"":103,""special_attack"":53,""special_defense"":45,""speed"":22}",2014-09-30 18:24:59.610616,2014-09-30 18:32:32.031649,api/v1/pokemon/564/,pokeapi.co/media/img/564.png
511,carracosta,"{""type"":""rock"",""abilities"":""sturdy"",""attack"":108,""defense"":133,""special_attack"":83,""special_defense"":65,""speed"":32}",2014-09-30 18:25:02.259721,2014-09-30 18:32:32.292773,api/v1/pokemon/565/,pokeapi.co/media/img/565.png
513,archen,"{""type"":""flying"",""abilities"":""defeatist"",""attack"":112,""defense"":45,""special_attack"":74,""special_defense"":45,""speed"":70}",2014-09-30 18:25:03.114096,2014-09-30 18:32:32.559443,api/v1/pokemon/566/,pokeapi.co/media/img/566.png
514,archeops,"{""type"":""flying"",""abilities"":""defeatist"",""attack"":140,""defense"":65,""special_attack"":112,""special_defense"":65,""speed"":110}",2014-09-30 18:25:03.495521,2014-09-30 18:32:32.814795,api/v1/pokemon/567/,pokeapi.co/media/img/567.png
515,trubbish,"{""type"":""poison"",""abilities"":""stench"",""attack"":50,""defense"":62,""special_attack"":40,""special_defense"":62,""speed"":65}",2014-09-30 18:25:03.858005,2014-09-30 18:32:33.086314,api/v1/pokemon/568/,pokeapi.co/media/img/568.png
512,zorua,"{""type"":""dark"",""abilities"":""illusion"",""attack"":65,""defense"":40,""special_attack"":80,""special_defense"":40,""speed"":65}",2014-09-30 18:25:02.677134,2014-09-30 18:32:33.630876,api/v1/pokemon/570/,pokeapi.co/media/img/570.png
516,minccino,"{""type"":""normal"",""abilities"":""cute-charm"",""attack"":50,""defense"":40,""special_attack"":40,""special_defense"":40,""speed"":75}",2014-09-30 18:25:04.314957,2014-09-30 18:32:34.228521,api/v1/pokemon/572/,pokeapi.co/media/img/572.png
517,cinccino,"{""type"":""normal"",""abilities"":""cute-charm"",""attack"":95,""defense"":60,""special_attack"":65,""special_defense"":60,""speed"":115}",2014-09-30 18:25:04.700759,2014-09-30 18:32:34.519792,api/v1/pokemon/573/,pokeapi.co/media/img/573.png
518,gothita,"{""type"":""psychic"",""abilities"":""shadow-tag"",""attack"":30,""defense"":50,""special_attack"":55,""special_defense"":65,""speed"":45}",2014-09-30 18:25:05.082179,2014-09-30 18:32:34.802905,api/v1/pokemon/574/,pokeapi.co/media/img/574.png
519,gothorita,"{""type"":""psychic"",""abilities"":""shadow-tag"",""attack"":45,""defense"":70,""special_attack"":75,""special_defense"":85,""speed"":55}",2014-09-30 18:25:05.475043,2014-09-30 18:32:35.097096,api/v1/pokemon/575/,pokeapi.co/media/img/575.png
522,duosion,"{""type"":""psychic"",""abilities"":""magic-guard"",""attack"":40,""defense"":50,""special_attack"":125,""special_defense"":60,""speed"":30}",2014-09-30 18:25:06.747692,2014-09-30 18:32:36.119295,api/v1/pokemon/578/,pokeapi.co/media/img/578.png
524,reuniclus,"{""type"":""psychic"",""abilities"":""magic-guard"",""attack"":65,""defense"":75,""special_attack"":125,""special_defense"":85,""speed"":30}",2014-09-30 18:25:07.591268,2014-09-30 18:32:36.409379,api/v1/pokemon/579/,pokeapi.co/media/img/579.png
525,swanna,"{""type"":""flying"",""abilities"":""keen-eye"",""attack"":87,""defense"":63,""special_attack"":87,""special_defense"":63,""speed"":98}",2014-09-30 18:25:07.930532,2014-09-30 18:32:36.959402,api/v1/pokemon/581/,pokeapi.co/media/img/581.png
523,vanillite,"{""type"":""ice"",""abilities"":""ice-body"",""attack"":50,""defense"":50,""special_attack"":65,""special_defense"":60,""speed"":44}",2014-09-30 18:25:07.090594,2014-09-30 18:32:37.228923,api/v1/pokemon/582/,pokeapi.co/media/img/582.png
526,vanillish,"{""type"":""ice"",""abilities"":""ice-body"",""attack"":65,""defense"":65,""special_attack"":80,""special_defense"":75,""speed"":59}",2014-09-30 18:25:08.280935,2014-09-30 18:32:37.522063,api/v1/pokemon/583/,pokeapi.co/media/img/583.png
527,vanilluxe,"{""type"":""ice"",""abilities"":""ice-body"",""attack"":95,""defense"":85,""special_attack"":110,""special_defense"":95,""speed"":79}",2014-09-30 18:25:08.734567,2014-09-30 18:32:37.828379,api/v1/pokemon/584/,pokeapi.co/media/img/584.png
529,sawsbuck,"{""type"":""normal"",""abilities"":""serene-grace"",""attack"":100,""defense"":70,""special_attack"":60,""special_defense"":70,""speed"":95}",2014-09-30 18:25:09.558942,2014-09-30 18:32:38.359644,api/v1/pokemon/586/,pokeapi.co/media/img/586.png
531,emolga,"{""type"":""flying"",""abilities"":""static"",""attack"":75,""defense"":60,""special_attack"":75,""special_defense"":60,""speed"":103}",2014-09-30 18:25:10.272246,2014-09-30 18:32:38.598126,api/v1/pokemon/587/,pokeapi.co/media/img/587.png
530,karrablast,"{""type"":""bug"",""abilities"":""shed-skin"",""attack"":75,""defense"":45,""special_attack"":40,""special_defense"":45,""speed"":60}",2014-09-30 18:25:09.923253,2014-09-30 18:32:38.842525,api/v1/pokemon/588/,pokeapi.co/media/img/588.png
533,escavalier,"{""type"":""bug"",""abilities"":""swarm"",""attack"":135,""defense"":105,""special_attack"":60,""special_defense"":105,""speed"":20}",2014-09-30 18:25:10.989735,2014-09-30 18:32:41.126109,api/v1/pokemon/589/,pokeapi.co/media/img/589.png
532,foongus,"{""type"":""poison"",""abilities"":""effect-spore"",""attack"":55,""defense"":45,""special_attack"":55,""special_defense"":55,""speed"":15}",2014-09-30 18:25:10.628178,2014-09-30 18:32:41.400806,api/v1/pokemon/590/,pokeapi.co/media/img/590.png
535,frillish,"{""type"":""ghost"",""abilities"":""damp"",""attack"":40,""defense"":50,""special_attack"":65,""special_defense"":85,""speed"":40}",2014-09-30 18:25:12.10432,2014-09-30 18:32:42.548363,api/v1/pokemon/592/,pokeapi.co/media/img/592.png
537,jellicent,"{""type"":""ghost"",""abilities"":""damp"",""attack"":60,""defense"":70,""special_attack"":85,""special_defense"":105,""speed"":60}",2014-09-30 18:25:13.148372,2014-09-30 18:32:42.810169,api/v1/pokemon/593/,pokeapi.co/media/img/593.png
539,alomomola,"{""type"":""water"",""abilities"":""hydration"",""attack"":75,""defense"":80,""special_attack"":40,""special_defense"":45,""speed"":65}",2014-09-30 18:25:13.917663,2014-09-30 18:32:43.07259,api/v1/pokemon/594/,pokeapi.co/media/img/594.png
538,joltik,"{""type"":""bug"",""abilities"":""compoundeyes"",""attack"":47,""defense"":50,""special_attack"":57,""special_defense"":50,""speed"":65}",2014-09-30 18:25:13.534397,2014-09-30 18:32:43.339616,api/v1/pokemon/595/,pokeapi.co/media/img/595.png
536,galvantula,"{""type"":""bug"",""abilities"":""compoundeyes"",""attack"":77,""defense"":60,""special_attack"":97,""special_defense"":60,""speed"":108}",2014-09-30 18:25:12.713077,2014-09-30 18:32:43.621016,api/v1/pokemon/596/,pokeapi.co/media/img/596.png
540,ferroseed,"{""type"":""steel"",""abilities"":""iron-barbs"",""attack"":50,""defense"":91,""special_attack"":24,""special_defense"":86,""speed"":10}",2014-09-30 18:25:14.285969,2014-09-30 18:32:43.877952,api/v1/pokemon/597/,pokeapi.co/media/img/597.png
543,klink,"{""type"":""steel"",""abilities"":""clear-body"",""attack"":55,""defense"":70,""special_attack"":45,""special_defense"":60,""speed"":30}",2014-09-30 18:25:15.325529,2014-09-30 18:32:44.429775,api/v1/pokemon/599/,pokeapi.co/media/img/599.png
545,klang,"{""type"":""steel"",""abilities"":""clear-body"",""attack"":80,""defense"":95,""special_attack"":70,""special_defense"":85,""speed"":50}",2014-09-30 18:25:16.21511,2014-09-30 18:32:44.7129,api/v1/pokemon/600/,pokeapi.co/media/img/600.png
542,tynamo,"{""type"":""electric"",""abilities"":""levitate"",""attack"":55,""defense"":40,""special_attack"":45,""special_defense"":40,""speed"":60}",2014-09-30 18:25:14.955802,2014-09-30 18:32:45.265031,api/v1/pokemon/602/,pokeapi.co/media/img/602.png
544,eelektrik,"{""type"":""electric"",""abilities"":""levitate"",""attack"":85,""defense"":70,""special_attack"":75,""special_defense"":70,""speed"":40}",2014-09-30 18:25:15.67781,2014-09-30 18:32:45.573725,api/v1/pokemon/603/,pokeapi.co/media/img/603.png
546,eelektross,"{""type"":""electric"",""abilities"":""levitate"",""attack"":115,""defense"":80,""special_attack"":105,""special_defense"":80,""speed"":50}",2014-09-30 18:25:16.614838,2014-09-30 18:32:45.846676,api/v1/pokemon/604/,pokeapi.co/media/img/604.png
548,beheeyem,"{""type"":""psychic"",""abilities"":""synchronize"",""attack"":75,""defense"":75,""special_attack"":125,""special_defense"":95,""speed"":40}",2014-09-30 18:25:17.453835,2014-09-30 18:32:46.38984,api/v1/pokemon/606/,pokeapi.co/media/img/606.png
549,litwick,"{""type"":""ghost"",""abilities"":""flash-fire"",""attack"":30,""defense"":55,""special_attack"":65,""special_defense"":55,""speed"":20}",2014-09-30 18:25:17.836915,2014-09-30 18:32:46.711451,api/v1/pokemon/607/,pokeapi.co/media/img/607.png
550,lampent,"{""type"":""ghost"",""abilities"":""flash-fire"",""attack"":40,""defense"":60,""special_attack"":95,""special_defense"":60,""speed"":55}",2014-09-30 18:25:18.221225,2014-09-30 18:32:46.978429,api/v1/pokemon/608/,pokeapi.co/media/img/608.png
551,chandelure,"{""type"":""ghost"",""abilities"":""flash-fire"",""attack"":55,""defense"":90,""special_attack"":145,""special_defense"":90,""speed"":80}",2014-09-30 18:25:18.591124,2014-09-30 18:32:47.282581,api/v1/pokemon/609/,pokeapi.co/media/img/609.png
552,axew,"{""type"":""dragon"",""abilities"":""rivalry"",""attack"":87,""defense"":60,""special_attack"":30,""special_defense"":40,""speed"":57}",2014-09-30 18:25:18.987339,2014-09-30 18:32:47.554491,api/v1/pokemon/610/,pokeapi.co/media/img/610.png
554,haxorus,"{""type"":""dragon"",""abilities"":""rivalry"",""attack"":147,""defense"":90,""special_attack"":60,""special_defense"":70,""speed"":97}",2014-09-30 18:25:20.908798,2014-09-30 18:32:48.077568,api/v1/pokemon/612/,pokeapi.co/media/img/612.png
555,beartic,"{""type"":""ice"",""abilities"":""swift-swim"",""attack"":110,""defense"":80,""special_attack"":70,""special_defense"":80,""speed"":50}",2014-09-30 18:25:21.295778,2014-09-30 18:32:49.089254,api/v1/pokemon/614/,pokeapi.co/media/img/614.png
556,cryogonal,"{""type"":""ice"",""abilities"":""levitate"",""attack"":50,""defense"":30,""special_attack"":95,""special_defense"":135,""speed"":105}",2014-09-30 18:25:21.654941,2014-09-30 18:32:49.373684,api/v1/pokemon/615/,pokeapi.co/media/img/615.png
557,shelmet,"{""type"":""bug"",""abilities"":""shell-armor"",""attack"":40,""defense"":85,""special_attack"":40,""special_defense"":65,""speed"":25}",2014-09-30 18:25:22.0129,2014-09-30 18:32:49.640269,api/v1/pokemon/616/,pokeapi.co/media/img/616.png
558,accelgor,"{""type"":""bug"",""abilities"":""sticky-hold"",""attack"":70,""defense"":40,""special_attack"":100,""special_defense"":60,""speed"":145}",2014-09-30 18:25:22.542323,2014-09-30 18:32:49.909032,api/v1/pokemon/617/,pokeapi.co/media/img/617.png
559,stunfisk,"{""type"":""ground"",""abilities"":""limber"",""attack"":66,""defense"":84,""special_attack"":81,""special_defense"":99,""speed"":32}",2014-09-30 18:25:22.983133,2014-09-30 18:32:50.862636,api/v1/pokemon/618/,pokeapi.co/media/img/618.png
563,maractus,"{""type"":""grass"",""abilities"":""water-absorb"",""attack"":86,""defense"":67,""special_attack"":106,""special_defense"":67,""speed"":60}",2014-09-30 18:25:24.491938,2014-09-30 18:32:29.645737,api/v1/pokemon/556/,pokeapi.co/media/img/556.png
565,dwebble,"{""type"":""rock"",""abilities"":""sturdy"",""attack"":65,""defense"":85,""special_attack"":35,""special_defense"":35,""speed"":55}",2014-09-30 18:25:25.722793,2014-09-30 18:32:29.906261,api/v1/pokemon/557/,pokeapi.co/media/img/557.png
560,mienfoo,"{""type"":""fighting"",""abilities"":""inner-focus"",""attack"":85,""defense"":50,""special_attack"":55,""special_defense"":50,""speed"":65}",2014-09-30 18:25:23.389036,2014-09-30 18:32:51.122857,api/v1/pokemon/619/,pokeapi.co/media/img/619.png
561,mienshao,"{""type"":""fighting"",""abilities"":""inner-focus"",""attack"":125,""defense"":60,""special_attack"":95,""special_defense"":60,""speed"":105}",2014-09-30 18:25:23.744265,2014-09-30 18:32:51.406334,api/v1/pokemon/620/,pokeapi.co/media/img/620.png
566,bisharp,"{""type"":""steel"",""abilities"":""inner-focus"",""attack"":125,""defense"":100,""special_attack"":60,""special_defense"":70,""speed"":70}",2014-09-30 18:25:26.124829,2014-09-30 18:32:52.696988,api/v1/pokemon/625/,pokeapi.co/media/img/625.png
568,rufflet,"{""type"":""normal"",""abilities"":""keen-eye"",""attack"":83,""defense"":50,""special_attack"":37,""special_defense"":50,""speed"":60}",2014-09-30 18:25:26.844866,2014-09-30 18:32:53.220573,api/v1/pokemon/627/,pokeapi.co/media/img/627.png
570,vullaby,"{""type"":""flying"",""abilities"":""weak-armor"",""attack"":55,""defense"":75,""special_attack"":45,""special_defense"":65,""speed"":60}",2014-09-30 18:25:27.575472,2014-09-30 18:32:53.75988,api/v1/pokemon/629/,pokeapi.co/media/img/629.png
571,mandibuzz,"{""type"":""flying"",""abilities"":""weak-armor"",""attack"":65,""defense"":105,""special_attack"":55,""special_defense"":95,""speed"":80}",2014-09-30 18:25:27.968838,2014-09-30 18:32:54.089823,api/v1/pokemon/630/,pokeapi.co/media/img/630.png
572,heatmor,"{""type"":""fire"",""abilities"":""flash-fire"",""attack"":97,""defense"":66,""special_attack"":105,""special_defense"":66,""speed"":65}",2014-09-30 18:25:28.375343,2014-09-30 18:32:54.369685,api/v1/pokemon/631/,pokeapi.co/media/img/631.png
573,durant,"{""type"":""bug"",""abilities"":""truant"",""attack"":109,""defense"":112,""special_attack"":48,""special_defense"":48,""speed"":109}",2014-09-30 18:25:28.735182,2014-09-30 18:32:54.625211,api/v1/pokemon/632/,pokeapi.co/media/img/632.png
569,deino,"{""type"":""dragon"",""abilities"":""hustle"",""attack"":65,""defense"":50,""special_attack"":45,""special_defense"":50,""speed"":38}",2014-09-30 18:25:27.211726,2014-09-30 18:32:54.924342,api/v1/pokemon/633/,pokeapi.co/media/img/633.png
576,larvesta,"{""type"":""bug"",""abilities"":""flame-body"",""attack"":85,""defense"":55,""special_attack"":50,""special_defense"":55,""speed"":60}",2014-09-30 18:25:30.955558,2014-09-30 18:32:56.322311,api/v1/pokemon/636/,pokeapi.co/media/img/636.png
577,volcarona,"{""type"":""bug"",""abilities"":""flame-body"",""attack"":60,""defense"":65,""special_attack"":135,""special_defense"":105,""speed"":100}",2014-09-30 18:25:32.535995,2014-09-30 18:32:56.623005,api/v1/pokemon/637/,pokeapi.co/media/img/637.png
578,cobalion,"{""type"":""fighting"",""abilities"":""justified"",""attack"":90,""defense"":129,""special_attack"":90,""special_defense"":72,""speed"":108}",2014-09-30 18:25:32.940401,2014-09-30 18:32:56.889709,api/v1/pokemon/638/,pokeapi.co/media/img/638.png
579,terrakion,"{""type"":""fighting"",""abilities"":""justified"",""attack"":129,""defense"":90,""special_attack"":72,""special_defense"":90,""speed"":108}",2014-09-30 18:25:33.322791,2014-09-30 18:32:57.163215,api/v1/pokemon/639/,pokeapi.co/media/img/639.png
581,virizion,"{""type"":""fighting"",""abilities"":""justified"",""attack"":90,""defense"":72,""special_attack"":90,""special_defense"":129,""speed"":108}",2014-09-30 18:25:34.11551,2014-09-30 18:32:57.438772,api/v1/pokemon/640/,pokeapi.co/media/img/640.png
582,reshiram,"{""type"":""fire"",""abilities"":""turboblaze"",""attack"":120,""defense"":100,""special_attack"":150,""special_defense"":120,""speed"":90}",2014-09-30 18:25:34.592932,2014-09-30 18:32:58.210831,api/v1/pokemon/643/,pokeapi.co/media/img/643.png
583,zekrom,"{""type"":""electric"",""abilities"":""teravolt"",""attack"":150,""defense"":120,""special_attack"":120,""special_defense"":100,""speed"":90}",2014-09-30 18:25:34.961891,2014-09-30 18:32:58.453391,api/v1/pokemon/644/,pokeapi.co/media/img/644.png
584,landorus-incarnate,"{""type"":""flying"",""abilities"":""sheer-force"",""attack"":125,""defense"":90,""special_attack"":115,""special_defense"":80,""speed"":101}",2014-09-30 18:25:35.528081,2014-09-30 18:32:58.72634,api/v1/pokemon/645/,pokeapi.co/media/img/645.png
585,kyurem,"{""type"":""ice"",""abilities"":""pressure"",""attack"":130,""defense"":90,""special_attack"":130,""special_defense"":90,""speed"":95}",2014-09-30 18:25:35.898023,2014-09-30 18:32:58.98225,api/v1/pokemon/646/,pokeapi.co/media/img/646.png
586,keldeo-ordinary,"{""type"":""fighting"",""abilities"":""justified"",""attack"":72,""defense"":90,""special_attack"":129,""special_defense"":90,""speed"":108}",2014-09-30 18:25:36.268013,2014-09-30 18:32:59.223179,api/v1/pokemon/647/,pokeapi.co/media/img/647.png
587,meloetta-aria,"{""type"":""normal"",""abilities"":""serene-grace"",""attack"":77,""defense"":77,""special_attack"":128,""special_defense"":128,""speed"":90}",2014-09-30 18:25:36.685125,2014-09-30 18:32:59.490222,api/v1/pokemon/648/,pokeapi.co/media/img/648.png
589,chespin,"{""type"":""grass"",""abilities"":""overgrow"",""attack"":61,""defense"":65,""special_attack"":48,""special_defense"":45,""speed"":38}",2014-09-30 18:25:37.352141,2014-09-30 18:33:00.038011,api/v1/pokemon/650/,pokeapi.co/media/img/650.png
590,quilladin,"{""type"":""grass"",""abilities"":""overgrow"",""attack"":78,""defense"":95,""special_attack"":56,""special_defense"":58,""speed"":57}",2014-09-30 18:25:37.631221,2014-09-30 18:33:00.309742,api/v1/pokemon/651/,pokeapi.co/media/img/651.png
574,chesnaught,"{""type"":""fighting"",""abilities"":""overgrow"",""attack"":107,""defense"":122,""special_attack"":74,""special_defense"":75,""speed"":64}",2014-09-30 18:25:29.010023,2014-09-30 18:33:00.571879,api/v1/pokemon/652/,pokeapi.co/media/img/652.png
591,fennekin,"{""type"":""fire"",""abilities"":""blaze"",""attack"":45,""defense"":40,""special_attack"":62,""special_defense"":60,""speed"":60}",2014-09-30 18:25:37.946627,2014-09-30 18:33:01.105304,api/v1/pokemon/653/,pokeapi.co/media/img/653.png
